Age,Workclass,Education,Marital Status,Occupation,Relationship,Race,Sex,Hours per week,Target
42,4,5,0,3,0,0,1,40,0
37,0,1,2,0,4,0,1,35,0
18,2,2,0,5,3,0,1,40,0
36,2,0,1,4,1,1,0,36,1
35,2,1,2,6,0,0,0,60,0
58,6,1,1,5,2,0,1,35,1
17,2,2,0,5,3,0,1,12,0
44,4,1,1,7,1,1,0,40,0
37,2,1,1,6,1,0,0,40,1
35,2,5,0,5,0,3,1,40,0
60,2,1,1,6,1,2,0,40,0
54,6,8,1,9,1,0,0,40,1
37,2,0,0,1,0,1,0,60,1
50,2,6,2,5,0,0,1,40,0
38,2,0,1,5,1,0,0,50,0
45,2,0,1,3,1,0,0,55,0
25,2,12,0,6,0,0,0,40,0
31,2,5,1,2,1,0,0,40,0
64,5,13,2,11,0,0,0,40,0
90,2,1,0,4,0,1,0,40,0
54,2,1,1,0,1,1,0,20,0
53,4,14,0,9,0,0,1,35,0
18,2,1,0,5,3,0,1,40,0
60,5,12,2,11,0,3,1,10,0
66,1,1,1,8,1,0,0,50,0
75,2,7,6,0,0,0,1,20,0
65,2,1,2,0,0,0,1,40,0
35,2,2,4,7,0,1,0,40,0
41,2,1,2,5,4,1,1,38,0
25,2,5,0,0,0,0,0,42,0
33,2,5,2,6,5,4,1,40,0
28,2,10,0,3,0,0,0,55,1
59,0,1,1,4,1,0,0,40,0
40,0,5,0,0,0,0,1,38,0
41,2,0,1,1,1,0,0,50,1
38,4,3,1,1,1,0,0,70,1
23,2,1,0,7,3,0,0,40,0
40,2,0,1,3,1,0,0,40,1
41,1,1,1,4,2,0,1,20,0
24,0,6,1,12,1,0,0,50,0
20,5,5,0,11,3,0,0,20,0
38,2,5,2,6,0,0,0,40,0
56,2,1,1,0,1,0,0,35,0
58,2,1,1,0,1,0,0,45,1
32,2,1,0,4,0,0,1,34,0
40,2,6,1,10,1,0,0,60,1
45,2,1,1,0,1,0,0,40,0
41,2,10,1,3,2,0,1,40,1
42,2,0,1,0,2,1,1,40,0
59,4,12,6,4,4,1,1,30,0
19,4,5,0,0,3,0,0,40,0
58,2,5,0,7,0,0,0,20,0
42,1,1,1,8,1,2,0,40,1
20,2,1,0,4,3,0,1,40,0
32,2,1,4,4,0,0,1,30,0
45,2,7,6,1,0,0,1,45,0
50,2,8,2,6,0,0,0,40,0
36,2,0,2,3,3,0,1,40,0
45,2,1,1,5,1,0,0,60,0
17,2,2,0,4,3,0,0,12,0
59,2,5,1,5,1,0,0,40,0
26,2,2,1,6,1,0,0,40,0
37,6,5,1,1,1,2,0,75,1
19,5,5,0,11,3,0,0,24,0
64,2,1,1,1,1,0,0,40,1
33,2,0,0,3,0,0,1,45,0
33,2,1,1,6,2,0,1,40,1
61,2,1,1,1,1,0,0,40,1
17,2,4,0,4,3,0,0,24,0
50,1,3,1,8,1,0,0,98,0
27,4,3,0,3,3,0,0,35,0
30,2,1,2,3,3,0,1,40,0
43,2,1,1,2,1,1,0,40,0
44,2,5,1,6,1,0,0,40,1
35,2,5,0,1,0,0,1,40,0
25,2,5,0,10,3,0,1,40,0
24,2,5,1,9,2,0,1,48,1
22,2,0,0,3,0,0,1,15,0
42,4,5,1,6,1,0,0,40,1
34,2,6,2,5,4,1,1,45,0
60,2,0,2,3,0,0,1,42,0
21,2,1,0,2,3,0,0,40,0
57,3,3,1,5,1,0,0,40,1
41,2,10,1,3,1,0,0,60,1
50,2,5,2,4,0,0,0,45,0
25,2,0,0,1,0,0,1,40,0
50,2,8,1,6,1,0,0,40,0
36,2,0,1,3,1,0,0,45,0
31,2,1,2,3,0,0,1,40,0
29,4,0,0,12,0,0,0,56,0
21,2,5,0,5,3,0,0,45,0
27,2,0,0,10,4,1,1,40,0
65,2,1,1,7,1,0,0,16,0
37,6,0,2,5,0,0,1,60,0
39,5,3,1,11,2,2,1,40,0
24,2,1,0,6,3,0,0,40,0
38,2,1,2,5,0,0,0,80,0
48,2,0,1,0,1,0,0,40,1
21,2,5,0,4,0,2,1,25,0
31,2,1,1,7,1,0,0,45,1
55,2,1,1,5,1,0,0,40,1
24,2,5,1,0,2,2,1,40,0
43,2,1,2,0,0,0,1,40,0
26,2,6,0,10,0,0,0,45,0
46,2,6,0,3,0,0,1,33,0
35,2,6,1,0,1,0,0,40,1
41,6,5,1,8,1,0,0,54,1
26,2,0,0,5,0,0,0,40,0
34,2,3,1,1,1,2,0,35,1
19,5,5,0,11,3,1,1,25,0
36,1,0,2,3,0,1,1,40,1
22,2,5,0,5,3,0,0,15,0
24,2,5,0,9,0,0,0,40,0
77,1,5,1,5,1,0,0,40,0
22,2,11,1,9,5,0,1,40,0
29,2,5,0,10,0,0,1,40,0
62,2,1,6,4,0,0,1,24,0
39,1,1,1,1,1,0,0,40,0
43,2,5,1,6,1,0,0,50,0
35,2,1,2,7,0,0,0,45,0
29,2,2,0,1,0,0,1,40,0
76,1,3,1,6,1,0,0,10,0
63,1,1,1,8,1,0,0,45,0
23,5,7,0,11,3,1,1,15,0
43,2,5,1,3,2,0,1,50,1
58,1,1,1,2,1,0,0,40,0
66,2,1,0,7,0,0,0,55,0
41,2,5,0,6,0,1,0,45,0
26,2,0,0,0,0,0,0,40,0
47,2,7,0,4,0,0,0,40,0
55,4,12,1,0,1,0,0,40,0
53,2,1,1,7,1,0,0,40,0
17,2,11,0,4,5,0,0,48,0
30,2,1,0,6,5,0,0,40,0
49,2,3,0,3,0,0,0,60,0
19,2,1,0,5,4,1,0,30,0
45,2,1,1,4,1,1,0,40,0
26,2,6,0,5,0,0,0,40,0
38,2,7,1,6,1,0,0,40,1
36,0,1,1,12,1,0,0,40,1
33,2,1,0,8,0,0,0,20,0
22,0,5,0,12,3,1,1,40,0
43,1,0,0,5,0,0,0,42,0
67,5,2,1,11,1,0,0,8,0
30,5,7,2,11,4,0,1,40,0
56,2,6,3,4,0,0,0,25,0
31,2,0,0,3,3,0,0,25,0
33,2,0,1,1,1,0,0,40,1
26,2,1,1,4,1,0,0,40,0
33,2,0,1,1,1,0,0,40,1
46,4,2,1,7,1,0,0,30,0
59,5,0,1,11,1,0,0,40,1
38,3,1,1,0,1,0,0,40,1
65,2,2,6,4,4,4,0,40,0
40,2,7,1,10,1,0,0,40,1
42,2,1,1,0,2,0,1,35,0
26,1,4,1,6,1,0,0,40,0
36,2,12,1,4,2,0,1,24,0
62,2,3,1,3,1,0,0,40,1
43,2,0,1,7,1,0,0,45,0
43,2,0,2,1,0,0,0,45,1
22,2,1,3,5,0,0,0,55,0
28,2,1,1,6,1,0,0,40,0
56,1,5,1,5,1,0,0,45,0
22,2,6,0,5,0,0,1,15,0
57,2,0,2,1,0,0,1,45,1
39,2,1,2,5,4,0,1,40,0
26,3,5,0,0,4,0,1,15,0
17,2,2,0,4,3,0,0,10,0
40,0,7,1,9,1,0,0,38,1
45,2,1,1,9,1,1,0,40,0
44,2,1,0,6,0,1,0,40,0
20,4,5,0,0,3,0,1,10,0
33,2,1,1,6,2,0,1,40,0
23,2,5,0,5,0,0,0,40,0
46,1,3,2,1,0,0,0,30,0
38,2,1,1,5,1,0,0,50,0
54,2,1,2,7,0,0,0,40,0
46,2,11,2,6,0,0,1,45,0
25,2,5,1,6,1,0,0,40,0
46,2,5,2,5,0,0,1,40,0
36,4,5,1,7,2,0,1,40,0
23,2,1,0,4,0,0,1,25,0
29,2,1,4,9,0,0,0,40,0
44,2,5,1,0,2,0,1,6,1
19,2,5,0,0,3,0,1,16,0
19,2,1,0,4,5,0,1,40,0
35,2,1,1,4,2,0,1,40,1
27,2,0,0,6,0,0,0,50,0
46,1,6,4,6,0,0,0,40,0
34,0,0,1,1,1,0,0,45,1
34,2,1,0,4,0,0,1,35,0
44,2,5,1,10,1,0,0,40,0
45,2,5,2,2,4,0,1,40,0
20,5,1,0,11,5,0,1,35,0
25,2,0,1,1,1,0,0,55,1
52,6,0,1,1,1,0,0,50,1
20,2,5,0,2,3,0,0,40,0
28,2,5,0,4,0,0,1,40,0
50,0,0,1,12,1,0,0,40,1
34,2,7,2,10,0,0,1,64,0
28,2,8,1,2,1,4,0,40,0
41,2,3,1,1,1,0,0,65,1
28,2,1,1,0,1,0,0,40,0
46,1,1,1,6,1,0,0,25,0
28,5,5,1,11,2,0,1,40,1
32,2,5,1,1,1,0,0,50,0
41,4,5,2,4,0,1,1,24,0
24,2,1,0,2,4,1,1,40,0
33,2,5,2,1,4,0,1,40,0
46,2,9,1,1,1,0,0,60,1
31,0,5,1,9,1,0,0,40,0
35,2,15,2,6,0,0,0,50,1
52,2,13,1,9,1,0,0,40,0
30,2,2,0,4,3,0,1,19,0
34,4,2,4,9,0,1,0,40,0
34,0,1,2,7,4,0,1,40,0
20,2,5,1,5,1,0,0,30,0
17,2,2,0,2,3,0,0,18,0
32,0,0,1,1,2,0,1,40,1
29,2,1,2,8,0,0,0,40,0
33,2,12,0,6,4,0,1,35,0
25,2,1,1,7,1,0,0,60,0
36,3,3,0,3,0,0,0,40,0
23,2,1,0,2,0,0,0,72,0
63,6,1,1,1,1,0,0,40,1
47,4,3,1,3,1,0,0,40,0
80,5,1,6,11,0,0,0,24,0
17,5,2,0,11,3,0,0,40,0
40,1,0,3,3,0,0,1,40,0
30,2,6,1,4,2,0,1,25,1
27,2,5,0,6,3,2,0,40,0
33,2,3,1,3,1,0,0,50,1
34,4,1,0,8,0,1,0,60,0
34,4,5,0,12,0,0,1,40,0
23,2,5,1,0,1,0,0,40,0
42,4,5,1,0,2,0,1,40,0
29,2,0,0,3,0,0,0,40,0
45,2,1,2,0,0,0,1,28,0
24,3,1,0,13,3,0,0,40,0
44,2,5,1,3,1,0,0,40,1
27,2,4,0,6,5,0,0,40,0
20,2,5,0,5,0,0,0,35,0
44,2,1,6,1,4,1,1,40,0
51,2,1,1,6,1,3,0,40,0
20,2,1,1,9,1,0,0,40,0
17,5,2,0,11,3,0,1,5,0
19,2,1,0,9,3,1,1,40,0
45,6,5,1,6,1,0,0,55,1
60,2,1,1,6,1,0,0,40,1
42,2,6,1,1,1,1,0,40,1
44,1,1,1,5,2,0,1,40,1
40,2,7,1,9,1,2,0,40,1
30,2,1,1,1,2,0,1,40,0
38,2,5,1,7,1,1,0,50,0
23,2,1,1,7,1,0,0,60,0
32,5,5,1,11,1,0,0,40,0
44,2,6,0,8,3,0,0,40,0
54,4,1,1,7,1,1,0,40,0
32,2,0,1,3,1,0,0,50,0
50,2,13,3,6,4,0,0,40,0
24,2,0,0,10,0,0,1,20,0
37,2,1,1,0,2,0,1,60,0
52,2,1,2,7,4,0,0,40,0
38,2,5,1,7,1,0,0,40,0
49,2,3,1,1,1,0,0,45,1
30,2,0,1,10,2,0,1,16,1
60,2,5,0,3,4,0,0,40,1
22,5,5,0,11,3,0,0,40,0
35,2,1,0,6,0,0,0,40,0
30,2,1,0,7,0,0,0,60,0
67,2,7,2,4,0,0,1,24,0
46,2,0,0,6,0,0,1,40,0
17,2,4,0,4,0,0,0,6,0
22,2,5,0,2,3,0,0,30,0
27,2,12,0,4,0,0,0,40,0
23,2,1,0,4,4,0,1,35,0
33,2,6,1,6,1,0,0,45,0
43,1,5,1,6,1,0,0,20,0
28,0,0,0,3,0,0,0,20,0
41,2,1,3,6,4,0,1,40,0
52,5,15,0,11,5,1,0,40,0
25,2,5,3,0,3,1,1,20,0
63,5,13,1,11,1,0,0,35,0
59,4,1,1,7,1,0,0,45,0
45,4,0,2,3,4,0,1,40,0
38,2,0,1,5,1,0,0,60,1
40,2,1,0,4,0,0,1,35,0
46,3,1,2,0,0,0,0,40,0
35,2,6,0,1,0,0,1,60,0
34,2,1,2,3,4,0,1,25,0
33,2,0,0,6,3,0,0,20,0
41,2,1,2,0,4,0,1,36,0
20,2,5,0,9,3,0,0,40,0
23,2,11,0,4,3,0,0,40,0
26,2,5,0,3,0,0,1,35,0
72,5,1,1,11,1,0,0,20,0
23,4,1,0,8,0,0,0,40,0
62,4,1,1,7,1,0,0,40,0
52,2,5,1,0,1,0,0,40,0
58,2,5,2,4,4,0,1,42,0
25,2,0,0,5,0,0,1,40,0
24,2,0,0,1,0,1,0,40,0
19,2,5,0,12,3,0,0,8,0
43,2,5,1,1,1,0,0,40,0
47,4,1,4,0,4,1,1,40,0
39,2,1,2,4,4,0,1,40,0
49,2,7,3,2,4,0,0,42,0
53,5,11,6,11,4,1,1,30,0
32,2,7,0,6,0,0,0,45,0
34,2,5,1,3,1,0,0,50,1
28,2,1,2,6,0,0,0,45,0
57,5,7,6,11,4,0,1,38,0
25,2,5,0,0,0,3,1,20,0
20,5,5,0,11,3,0,0,24,0
21,5,5,0,11,4,0,1,35,0
34,2,0,1,3,1,0,0,50,1
38,6,0,1,1,1,0,0,80,1
50,2,1,1,1,1,0,0,50,1
24,4,5,2,2,0,1,0,50,0
37,4,5,1,10,1,0,0,45,1
44,2,5,2,9,4,0,0,58,1
28,2,5,1,5,2,0,1,40,0
42,2,0,1,1,1,0,0,40,1
74,2,5,2,0,0,0,1,9,0
38,1,1,1,6,1,0,0,50,0
44,1,3,1,3,1,0,0,40,0
44,2,2,2,9,4,4,1,46,0
26,2,1,0,9,0,0,0,40,0
36,2,1,1,4,1,1,0,40,0
41,2,6,1,1,2,0,1,50,1
67,2,10,1,3,1,0,0,48,1
39,4,15,1,10,1,0,0,50,0
57,2,13,6,14,0,1,1,30,0
29,2,7,4,6,0,0,0,40,0
31,6,0,0,8,0,0,1,45,0
34,5,1,0,11,4,1,1,40,0
44,2,5,1,7,1,0,0,40,0
29,2,9,0,3,3,0,0,40,0
30,2,5,0,2,4,0,1,40,0
27,2,1,0,7,0,0,0,40,0
27,2,5,1,5,1,0,0,50,0
32,2,1,0,2,0,0,1,45,0
58,2,12,1,4,2,0,1,8,0
35,4,5,1,12,1,0,0,40,0
21,2,1,0,2,3,0,0,36,0
28,2,5,0,6,4,0,0,40,0
46,1,5,2,1,0,0,0,50,0
36,1,1,4,4,4,0,1,40,0
72,2,2,6,0,4,0,1,40,0
35,2,1,1,9,2,1,1,40,0
33,3,7,2,6,4,1,1,40,1
69,2,2,0,9,0,0,1,40,0
35,2,1,1,9,1,0,0,40,0
31,2,1,4,0,4,0,1,20,0
34,2,1,1,10,2,0,1,32,0
30,2,2,1,4,1,0,0,40,0
28,2,0,0,7,0,0,0,55,0
54,2,0,1,5,1,0,0,35,1
47,2,5,1,3,1,0,0,50,1
24,2,1,0,2,4,1,1,40,0
52,1,0,1,3,1,0,0,60,1
20,2,1,0,2,3,3,0,48,0
43,6,3,1,1,1,0,0,45,0
45,2,8,4,4,4,0,1,40,0
29,1,1,4,6,0,0,0,35,0
47,2,3,2,1,4,0,0,42,0
24,2,1,0,6,3,0,0,40,0
51,2,1,1,3,1,0,0,40,0
17,2,2,0,5,3,0,0,12,0
37,2,7,1,6,1,0,0,40,1
27,2,9,0,3,0,0,1,70,0
29,2,0,1,1,2,0,0,40,1
18,5,15,0,11,3,0,0,25,0
36,1,6,2,5,4,0,1,35,0
58,4,0,0,3,0,0,1,40,0
26,1,5,1,6,1,0,0,45,0
65,5,5,1,11,1,0,0,30,1
57,2,1,1,5,1,0,0,40,1
59,2,1,1,6,1,0,0,40,0
27,2,1,1,9,1,0,0,40,0
31,1,0,0,10,0,0,0,40,0
21,2,5,0,5,3,0,1,24,0
29,2,5,0,0,0,0,0,60,0
18,2,2,0,4,3,0,0,40,0
52,2,12,1,6,1,0,0,47,1
57,6,0,2,3,0,0,0,80,0
42,5,1,1,11,1,0,0,40,0
55,5,1,1,11,2,2,1,40,0
60,2,8,0,7,0,0,0,48,1
31,2,0,1,3,1,0,0,40,1
23,2,0,0,0,3,0,1,40,0
27,2,1,0,5,3,0,0,40,0
23,5,5,0,11,4,3,1,25,0
42,1,10,1,3,1,0,0,50,1
25,2,5,0,10,0,0,0,40,0
49,2,0,0,3,0,0,1,45,0
32,2,0,0,10,0,0,0,40,0
19,2,5,0,0,3,0,0,28,0
60,2,8,2,4,0,0,1,40,0
42,4,4,1,4,1,0,0,40,0
35,1,6,0,8,0,0,0,40,0
48,2,1,0,0,4,1,1,37,0
51,2,3,1,6,1,0,0,40,1
29,2,1,0,6,0,3,0,40,0
36,4,1,4,1,0,1,0,40,0
17,2,12,0,4,3,0,1,21,0
52,2,3,2,3,0,0,1,60,0
24,2,1,0,6,0,0,0,40,0
24,2,1,1,2,1,0,0,50,0
26,4,0,0,3,3,0,0,40,0
27,2,0,0,4,3,0,1,20,0
39,2,1,0,2,3,0,0,60,0
30,2,1,1,7,1,1,0,45,0
50,1,1,1,1,1,0,0,32,0
52,6,0,1,5,1,0,0,55,0
46,2,10,1,3,1,0,0,45,1
23,2,0,0,5,3,0,1,20,0
45,2,2,6,4,0,1,1,20,0
65,2,4,6,14,4,1,1,24,0
29,2,7,1,7,1,0,0,55,0
47,2,4,3,2,4,0,0,40,0
30,2,1,0,8,3,1,0,60,0
34,2,1,1,5,1,0,0,45,1
38,1,1,1,5,1,0,0,64,0
33,2,5,1,1,1,0,0,40,1
49,2,0,1,5,1,0,0,26,1
47,1,5,0,4,4,1,1,40,0
49,4,12,4,4,4,1,1,40,0
43,2,5,1,6,1,0,0,60,1
30,2,0,1,0,2,1,1,40,1
58,1,1,1,6,1,0,0,60,0
19,2,1,0,4,3,0,1,14,0
21,2,0,0,2,0,0,0,40,0
33,2,0,1,1,1,0,0,60,1
47,6,11,1,7,1,0,0,50,0
52,1,9,1,3,1,0,0,60,1
26,2,1,2,6,0,0,0,55,0
60,2,1,1,6,1,0,0,40,0
21,2,5,0,2,3,0,0,40,0
36,2,5,1,5,1,0,0,50,1
31,2,5,1,6,1,0,0,45,0
50,6,9,4,3,0,0,0,40,1
31,4,1,2,0,4,0,1,40,0
71,2,1,1,6,1,0,0,15,0
58,5,1,1,11,1,0,0,50,0
30,0,0,1,10,1,0,0,40,1
20,2,5,0,4,3,0,0,20,0
24,2,1,0,1,5,0,0,50,0
35,2,9,1,3,1,2,0,40,1
38,0,5,4,1,0,0,1,45,0
27,2,1,0,9,3,0,1,32,0
29,0,5,0,0,4,2,1,40,0
70,5,4,6,11,4,0,1,15,0
34,2,1,1,6,1,0,0,45,0
44,2,8,1,6,1,0,0,35,0
43,2,1,1,9,1,0,0,40,1
44,1,15,1,2,1,1,0,40,1
35,2,3,0,5,0,0,0,60,0
27,2,5,0,3,0,0,0,40,0
43,4,3,0,3,0,0,0,38,0
20,2,5,0,5,0,0,1,25,0
42,2,6,2,3,4,0,1,40,1
27,0,5,1,7,1,0,0,40,0
42,2,1,1,6,1,1,0,40,1
20,5,2,3,11,3,2,1,40,0
24,2,4,0,9,0,0,0,40,0
48,3,5,2,1,0,0,0,40,0
17,5,2,0,11,3,0,1,20,0
17,1,2,0,8,3,0,0,10,0
33,2,0,1,1,1,0,0,40,1
50,6,1,1,5,1,0,0,50,1
22,2,1,0,5,3,0,1,40,0
17,2,15,0,4,3,0,0,16,0
32,2,5,1,0,1,0,0,40,0
31,2,1,0,6,0,0,0,45,0
58,1,1,6,1,0,0,0,50,0
29,4,1,0,12,3,0,0,48,0
37,2,7,1,6,1,0,0,40,1
34,1,1,1,6,1,0,0,40,1
23,4,5,4,1,4,1,0,40,0
18,0,2,0,0,3,0,1,5,0
34,2,1,2,1,0,0,1,40,0
66,5,8,0,11,0,0,0,4,0
45,4,0,1,3,2,0,1,55,0
41,2,3,0,1,0,0,0,35,0
26,2,1,0,4,5,0,0,30,0
54,4,5,1,8,1,0,0,40,0
24,2,5,0,9,3,1,1,45,0
42,2,5,1,3,1,0,0,50,0
20,2,5,0,3,3,0,0,20,0
23,0,0,0,10,0,0,1,20,0
